label,nose_x,nose_y,nose_z,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_x,left_eye_y,left_eye_z,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_x,right_eye_y,right_eye_z,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,mouth_left_x,mouth_left_y,mouth_left_z,mouth_right_x,mouth_right_y,mouth_right_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_x,left_pinky_y,left_pinky_z,right_pinky_x,right_pinky_y,right_pinky_z,left_index_x,left_index_y,left_index_z,right_index_x,right_index_y,right_index_z,left_thumb_x,left_thumb_y,left_thumb_z,right_thumb_x,right_thumb_y,right_thumb_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z
glute_bridge_down,347.7032,235.36996,30.870636,355.62137,237.58763,18.613583,355.97418,238.887,18.600355,356.48618,240.37337,18.562244,355.418,236.028,42.94408,355.59442,236.25752,42.99805,355.9403,236.5818,42.974293,357.2773,255.43945,-17.438154,357.5887,250.40343,90.29601,340.22144,241.86284,18.001911,339.8504,239.78285,49.408253,319.61734,283.6222,-97.40477,312.26288,266.83405,154.62674,255.73735,299.47275,-120.525215,252.3874,278.27646,179.26187,204.34386,267.26202,-76.76289,203.97054,257.66336,134.14313,189.32065,262.75662,-97.72009,189.34702,252.0861,134.51031,191.96815,255.4116,-83.20384,191.89919,249.51878,113.31414,196.47853,255.34099,-68.80446,195.82903,250.48276,123.05587,202.99362,277.54126,-78.120834,204.08623,264.21442,78.10612,144.77724,189.34503,-100.71599,146.17932,187.23726,60.007862,109.0829,277.9106,-37.45304,112.54879,270.3482,138.01434,119.36963,292.24887,-32.088394,122.79622,287.32083,143.07681,63.79344,295.54282,-41.01693,69.55091,288.72583,130.55768
glute_bridge_up,400.40485,456.81186,-218.81528,386.458,465.78717,-196.54715,386.48395,466.59927,-196.6301,386.5197,467.71072,-196.60834,387.20273,469.30826,-251.38426,387.81863,472.94836,-251.44434,388.40793,476.99936,-251.56223,394.9249,491.79507,-66.08571,396.008,501.68283,-313.52667,417.15894,460.31503,-164.87119,418.37927,465.37924,-236.07988,473.37277,493.12296,108.692535,497.83844,535.9268,-386.56116,589.537,531.82336,209.62393,615.3395,567.9463,-438.22083,663.4121,525.7701,169.83951,719.4159,594.9562,-452.28558,686.05176,525.73773,177.2308,751.043,614.7671,-495.34543,682.0182,521.2639,134.74188,752.09076,612.76135,-499.74963,674.86786,521.82294,148.15338,741.4688,603.17224,-453.13184,670.9052,372.44696,170.7976,694.04297,401.47495,-170.68405,796.18713,277.3509,155.45071,843.7428,293.31656,-275.57193,840.752,430.2673,380.4408,855.63184,454.12503,26.754604,824.5444,462.26007,400.17413,834.5958,479.20325,57.787632,894.6001,466.0882,431.9137,914.69305,484.63928,94.38521
glute_bridge_down,1053.9902,205.37022,88.31914,1076.9792,219.34624,60.24179,1077.8792,224.01958,60.176933,1078.577,229.41707,60.085125,1076.1692,212.7251,108.258194,1076.7583,212.70119,108.27393,1077.2202,212.65344,108.00782,1068.029,262.22705,18.577606,1068.832,238.25893,227.88344,1031.4458,217.83224,79.08826,1030.0427,209.60007,140.49353,983.2211,326.55963,-137.94594,921.4961,232.96474,373.62048,808.60364,390.5872,-237.1093,747.9928,284.8352,444.62476,638.14435,405.9822,-302.34088,591.57965,300.07733,406.52576,576.1337,440.89124,-349.49805,545.2921,295.99606,411.13678,572.4329,417.49603,-334.75247,535.08984,306.8869,365.28598,585.89465,401.6505,-293.88208,556.74915,299.23633,385.2333,613.0037,306.6341,-170.44374,598.89453,241.83711,170.14864,377.0198,74.95837,-223.1262,392.95285,45.62044,15.666454,290.86377,343.82953,-140.26277,300.112,297.9034,215.0863,310.65762,402.5728,-132.4939,316.0717,348.43814,231.43066,145.12555,399.60318,-178.37187,168.81107,341.9506,199.6947
glute_bridge_up,222.94559,237.97392,72.87329,204.28937,251.1125,98.446106,204.13719,251.25845,98.25555,204.1467,251.62581,98.10664,205.4087,259.16696,41.946312,206.0791,265.09497,41.90739,207.139,271.86844,41.661438,214.63727,272.7088,236.7771,220.36156,300.48413,-15.795263,244.29497,240.55882,131.30974,246.75957,250.07475,58.204582,345.8841,250.92885,391.44394,315.25677,348.61685,-172.07323,513.0195,252.3726,492.80658,485.6568,411.4726,-276.7849,641.47125,237.3068,442.58023,653.50256,432.8891,-372.3344,674.3365,255.66594,450.54034,706.7078,451.0635,-413.66913,691.25244,236.73586,401.10468,709.76184,436.56735,-414.10892,673.5847,243.76587,418.3723,693.5232,428.41934,-369.70688,647.7571,173.06876,181.44943,662.95496,229.40105,-181.15222,878.711,57.05685,35.688377,921.5543,97.57345,-319.12537,915.86975,297.34134,375.1669,950.5201,350.06265,-62.040207,891.2726,334.9798,408.71112,929.31854,389.4519,-31.416882,1010.1862,345.85364,421.50235,1066.6257,396.66937,-38.030426
glute_bridge_up,156.8913,261.80774,45.494884,141.20978,261.12573,60.467144,140.50967,261.98505,60.38621,139.6598,263.20938,60.355408,139.58543,263.17108,17.041214,137.62375,265.53555,17.058079,135.3766,268.4297,16.953392,134.6749,287.5226,134.43488,129.89732,292.05444,-60.864426,167.79062,273.65292,76.8833,165.64838,276.14838,20.580824,209.15547,318.02545,229.35599,202.86024,351.88367,-181.86732,338.34995,335.9244,280.10016,342.93008,374.54175,-228.08252,442.02374,345.49738,267.26288,475.0891,384.42508,-221.53429,474.3406,342.94162,270.8051,510.72003,392.62695,-247.78685,482.62503,347.13892,245.14294,513.0017,384.7498,-241.42444,469.62363,346.87592,253.2993,501.52338,378.71268,-215.8779,426.60248,267.9182,124.95997,438.38525,293.3091,-124.688545,606.16345,148.53662,85.405075,618.5299,156.08765,-201.61804,610.44586,333.62823,221.48601,616.7825,353.416,-69.36635,592.1526,356.48853,233.15134,602.6862,377.03333,-51.60164,682.342,362.39368,229.9861,700.1424,386.56842,-33.70722
glute_bridge_up,344.44055,513.0631,83.430984,326.39435,520.41205,107.51603,326.39655,521.6124,107.43048,326.39825,523.2299,107.34572,326.39438,524.636,52.4229,326.37936,528.4851,52.38337,326.00397,532.99603,52.20012,334.19174,547.3112,228.48822,332.48233,561.4834,-20.690077,363.7106,519.88293,133.42998,363.76245,523.8371,61.832108,448.83102,546.76227,357.89343,423.52206,609.4767,-184.19357,594.9946,558.81177,439.3315,581.6455,647.3753,-315.34933,746.67975,568.6605,388.50406,735.4099,663.34625,-416.20367,786.3688,569.5802,389.0593,781.0983,681.1281,-459.75415,797.77405,577.7664,350.74396,785.8096,673.4144,-456.2959,776.43335,579.2353,368.23444,771.1687,662.4463,-412.7588,700.5027,463.70346,176.3604,709.9151,503.9908,-176.27597,914.6803,342.15546,72.35749,948.55664,364.10733,-314.21744,958.2219,559.45044,324.97852,979.8739,592.64886,-68.25719,942.83685,599.2227,350.87463,955.2527,636.75146,-37.13712,1058.9102,606.8541,356.14413,1084.9814,645.94055,-25.716265
glute_bridge_up,347.87045,196.57797,36.174324,353.4605,199.8191,25.000513,353.72028,201.14427,25.0226,354.0869,202.51158,25.014877,353.23798,198.35394,43.642834,353.2911,198.52309,43.66807,353.39194,198.77856,43.632885,354.00476,212.9201,-4.6086497,352.69067,208.84654,78.431,342.56992,200.42159,27.242779,342.574,198.71997,51.29761,322.40775,230.02034,-53.820526,316.3462,210.58691,121.20958,271.7062,238.83134,-80.07549,267.04083,213.25119,148.34935,225.83447,244.2886,-103.69727,223.17047,211.67648,142.63123,213.06425,249.28056,-120.94107,212.0947,210.66982,146.27054,210.93414,246.45003,-116.156784,212.05788,213.28644,132.88995,215.05077,243.68364,-101.323616,215.13786,214.20663,136.31238,233.80951,195.56198,-54.737583,237.19687,178.48387,54.63413,160.60533,153.17343,-100.889694,166.94681,140.97359,15.943427,153.4281,221.59555,-17.682411,159.87265,205.46777,110.41614,157.73216,234.32668,-9.86143,165.97073,217.92862,119.3217,117.39476,236.97119,-16.86459,122.23673,216.69218,112.61417
glute_bridge_up,289.63687,239.10916,165.85931,272.0654,250.20807,188.85172,271.95044,249.85072,188.69295,271.81714,249.71706,188.5325,272.24103,258.95895,150.84222,272.42944,265.03748,150.83913,272.8862,272.5059,150.67412,280.6386,268.12057,316.2728,282.21747,298.6736,142.52081,310.87366,238.91959,218.30319,311.30176,250.71584,168.03793,405.5664,262.07693,431.18994,348.52002,329.25775,-6.766427,565.2802,307.6245,471.1114,488.6188,413.46457,-190.95854,703.18207,310.7745,386.97098,648.8467,451.08603,-389.55835,741.9531,316.37003,376.72467,697.40283,474.32782,-436.70306,743.87463,316.57123,338.17868,706.70483,458.1919,-430.518,728.4752,317.1725,366.5253,689.9453,446.65396,-387.29938,685.7807,210.15796,155.0063,687.34265,261.3911,-154.79282,950.5167,79.148895,-34.227886,973.53735,116.86274,-335.9262,1029.4868,314.34787,246.2868,1027.4941,368.75204,-111.02701,990.51294,375.32712,271.87375,988.12317,425.4663,-82.065735,1122.0554,360.46246,258.95816,1150.6472,447.0811,-99.34478
glute_bridge_down,209.11212,221.89105,161.96898,191.79802,234.60709,178.76768,192.03346,234.92389,178.56903,192.40115,235.3905,178.39842,190.7502,242.51773,134.1985,190.13603,247.91566,134.19734,189.44547,253.81905,134.0268,200.01808,253.5976,283.898,195.35095,278.01855,86.51382,229.17892,227.213,207.05518,227.26178,236.04645,149.55156,335.0063,251.17462,437.5452,264.7856,324.30865,-114.21333,505.1626,313.78625,515.4806,433.4308,387.16052,-259.56482,669.7974,311.00012,479.20233,633.4645,415.85974,-374.1908,720.5578,312.66977,476.50635,689.03253,442.12607,-425.0554,722.6731,312.3612,433.52448,698.88464,425.8404,-411.40994,701.22754,315.18134,457.61093,680.9801,410.38058,-366.75797,678.18536,271.80246,165.94435,660.2937,322.8367,-165.5759,899.7897,57.901367,29.959064,927.05414,84.66668,-278.06534,1011.80817,321.13046,221.48958,1045.4847,363.66714,-160.80782,992.2368,388.24582,235.25948,1018.4844,428.35916,-144.21451,1155.2336,376.2133,189.21396,1210.4004,427.6806,-194.65726
glute_bridge_down,284.44342,343.50165,21.692883,272.12662,353.54324,38.93217,272.21655,354.41107,38.901573,272.2155,355.55838,38.88105,272.30768,357.76788,-12.788037,272.59888,361.4256,-12.854737,272.83746,365.7422,-13.032061,282.57297,376.6524,135.45404,283.35303,388.76624,-95.61771,301.93314,343.79358,62.621273,302.16525,348.95407,-3.9918404,382.66895,365.833,286.14624,368.61328,420.1497,-226.91231,486.99945,396.83258,387.9759,467.4145,488.42065,-281.83395,573.2362,365.71893,306.29337,572.3507,410.69855,-201.57489,599.182,352.1258,294.65228,601.12823,394.25455,-226.81277,590.40643,349.9975,260.64435,593.30316,379.5259,-207.17995,581.6307,354.00983,286.45328,585.5542,381.5993,-187.52534,617.39575,353.9398,171.40001,622.7935,393.98264,-171.40535,741.1689,204.20174,132.02333,757.91565,229.4032,-236.05328,825.43396,354.95032,287.73434,862.3984,379.72202,-47.43827,820.3491,392.04562,300.79135,850.2228,417.34134,-23.454979,912.06006,370.55023,280.22742,958.48706,390.22824,-21.904516
glute_bridge_down,318.16754,268.5334,62.39504,301.0988,279.0869,82.23547,301.35004,279.53864,82.030106,301.55246,280.23187,81.83724,300.7101,285.56824,42.815407,300.81845,290.6274,42.808605,301.0727,296.60458,42.707283,311.55127,303.04495,183.20981,311.0418,324.4215,9.146147,342.02905,269.35986,103.26567,340.9111,277.18738,52.531082,450.121,283.396,302.9881,399.78473,377.9215,-136.70029,605.3578,318.47266,407.4037,557.594,438.63742,-210.09764,731.15186,316.268,398.40198,710.83124,459.2377,-255.4669,772.93854,309.4364,397.18063,759.3026,488.92944,-288.9527,764.923,322.61154,358.06818,767.2312,470.38712,-289.86725,754.73785,327.29517,379.83597,753.9696,455.60632,-253.81104,725.3748,305.47134,138.77676,727.24176,369.3278,-138.46938,904.1449,135.72226,24.996315,938.31213,186.79588,-224.53644,968.55237,346.86398,256.69446,998.9245,407.09445,-40.954697,958.6817,396.43118,277.0934,980.90295,452.57077,-17.248314,1081.7947,379.22446,267.82208,1122.5646,455.7093,-20.613813
